ID	TIPO	CHEGADA	TEMPO_ESPERA	TEMPO_SERVICO	SAIDA	PASSO	SERVIDOR
7212	REGULAR	43,64648	131430,65252	0,00347	131474,30248	AppServerResponse	AppServerResponse1
7213	REGULAR	7,26686	36,37963	0,00105	43,64753	AppServerRequest	AppServerRequest1
7213	REGULAR	43,64753	131467,03458	0,00368	131510,68578	AppServerResponse	AppServerResponse1
7214	REGULAR	7,26723	36,38030	0,00962	43,65716	AppServerRequest	AppServerRequest1
7214	REGULAR	43,65716	131503,40893	0,00994	131547,07602	AppServerResponse	AppServerResponse1
7215	REGULAR	7,26865	36,38851	0,00785	43,66501	AppServerRequest	AppServerRequest1
7215	REGULAR	43,66501	131539,79952	0,01084	131583,47537	AppServerResponse	AppServerResponse1
7216	REGULAR	7,26887	36,39614	0,00877	43,67378	AppServerRequest	AppServerRequest1
7216	REGULAR	43,67378	131576,19773	0,02774	131619,89925	AppServerResponse	AppServerResponse1
7217	SIMPLES	7,26929	36,40449	0,00343	43,67721	AppServerRequest	AppServerRequest1
7217	SIMPLES	43,67721	131612,62652	0,00419	131656,30792	AppServerResponse	AppServerResponse1
7218	REGULAR	7,26935	36,40786	0,01391	43,69112	AppServerRequest	AppServerRequest1
7218	REGULAR	43,69112	131649,02466	0,01819	131692,73397	AppServerResponse	AppServerResponse1
7219	SIMPLES	7,27077	36,42035	0,00137	43,69249	AppServerRequest	AppServerRequest1
7219	SIMPLES	43,69249	131685,46183	0,00215	131729,15647	AppServerResponse	AppServerResponse1
7220	REGULAR	7,27131	36,42117	0,01102	43,70350	AppServerRequest	AppServerRequest1
7220	REGULAR	43,70350	131721,87414	0,01959	131765,59724	AppServerResponse	AppServerResponse1
7221	REGULAR	7,27330	36,43021	0,02272	43,72622	AppServerRequest	AppServerRequest1
7221	REGULAR	43,72622	131758,30122	0,03443	131802,06187	AppServerResponse	AppServerResponse1
7222	REGULAR	7,27445	36,45178	0,00729	43,73351	AppServerRequest	AppServerRequest1
7222	REGULAR	43,73351	131794,78013	0,01023	131838,52388	AppServerResponse	AppServerResponse1
7223	REGULAR	7,27635	36,45716	0,00020	43,73372	AppServerRequest	AppServerRequest1
7223	REGULAR	43,73372	131831,24732	0,00953	131874,99056	AppServerResponse	AppServerResponse1
7224	SIMPLES	7,27649	36,45723	0,00296	43,73668	AppServerRequest	AppServerRequest1
7224	SIMPLES	43,73668	131867,71111	0,00919	131911,45699	AppServerResponse	AppServerResponse1
7225	REGULAR	7,27754	36,45914	0,00014	43,73682	AppServerRequest	AppServerRequest1
7225	REGULAR	43,73682	131904,17930	0,00514	131947,92127	AppServerResponse	AppServerResponse1
7226	REGULAR	7,27778	36,45904	0,02376	43,76058	AppServerRequest	AppServerRequest1
7226	REGULAR	43,76058	131940,61973	0,04229	131984,42259	AppServerResponse	AppServerResponse1
7227	REGULAR	7,28064	36,47994	0,00433	43,76491	AppServerRequest	AppServerRequest1
7227	REGULAR	43,76491	131977,13762	0,02214	132020,92468	AppServerResponse	AppServerResponse1
7228	SIMPLES	7,28165	36,48327	0,00206	43,76697	AppServerRequest	AppServerRequest1
7228	SIMPLES	43,76697	132013,64097	0,00561	132057,41356	AppServerResponse	AppServerResponse1
7229	REGULAR	7,28181	36,48517	0,01977	43,78675	AppServerRequest	AppServerRequest1
7229	REGULAR	43,78675	132050,11198	0,03304	132093,93176	AppServerResponse	AppServerResponse1
7230	REGULAR	7,28250	36,50425	0,00282	43,78957	AppServerRequest	AppServerRequest1
7230	REGULAR	43,78957	132086,64644	0,02437	132130,46038	AppServerResponse	AppServerResponse1
7231	REGULAR	7,28269	36,50688	0,01628	43,80585	AppServerRequest	AppServerRequest1
7231	REGULAR	43,80585	132123,16141	0,02453	132166,99179	AppServerResponse	AppServerResponse1
7232	REGULAR	7,28328	36,52257	0,02862	43,83447	AppServerRequest	AppServerRequest1
7232	REGULAR	43,83447	132159,67990	0,03318	132203,54754	AppServerResponse	AppServerResponse1
7233	COMPLEXA	7,28388	36,55059	0,00003	43,83450	AppServerRequest	AppServerRequest1
7233	COMPLEXA	43,83450	132196,26364	0,00290	132240,10103	AppServerResponse	AppServerResponse1
7234	REGULAR	7,28443	36,55007	0,01435	43,84884	AppServerRequest	AppServerRequest1
7234	REGULAR	43,84884	132232,80226	0,02052	132276,67162	AppServerResponse	AppServerResponse1
7235	SIMPLES	7,28506	36,56378	0,00014	43,84898	AppServerRequest	AppServerRequest1
7235	SIMPLES	43,84898	132269,38641	0,00058	132313,23597	AppServerResponse	AppServerResponse1
7236	REGULAR	7,28515	36,56382	0,00450	43,85347	AppServerRequest	AppServerRequest1
7236	REGULAR	43,85347	132305,94632	0,00540	132349,80519	AppServerResponse	AppServerResponse1
7237	REGULAR	7,28526	36,56822	0,00568	43,85915	AppServerRequest	AppServerRequest1
7237	REGULAR	43,85915	132342,51426	0,00878	132386,38219	AppServerResponse	AppServerResponse1
7238	REGULAR	7,28799	36,57116	0,01948	43,87863	AppServerRequest	AppServerRequest1
7238	REGULAR	43,87863	132379,07473	0,02144	132422,97479	AppServerResponse	AppServerResponse1
7239	REGULAR	7,28879	36,58984	0,03979	43,91842	AppServerRequest	AppServerRequest1
7239	REGULAR	43,91842	132415,64621	0,04301	132459,60764	AppServerResponse	AppServerResponse1
7240	REGULAR	7,28945	36,62898	0,00109	43,91951	AppServerRequest	AppServerRequest1
7240	REGULAR	43,91951	132452,31711	0,00390	132496,24052	AppServerResponse	AppServerResponse1
7241	COMPLEXA	7,29524	36,62427	0,00084	43,92035	AppServerRequest	AppServerRequest1
7241	COMPLEXA	43,92035	132488,94444	0,00709	132532,87188	AppServerResponse	AppServerResponse1
7242	COMPLEXA	7,29578	36,62457	0,00530	43,92565	AppServerRequest	AppServerRequest1
7242	COMPLEXA	43,92565	132525,57080	0,00761	132569,50406	AppServerResponse	AppServerResponse1
7243	REGULAR	7,29611	36,62954	0,00595	43,93160	AppServerRequest	AppServerRequest1
7243	REGULAR	43,93160	132562,20200	0,00735	132606,14094	AppServerResponse	AppServerResponse1
7244	REGULAR	7,30215	36,62945	0,00045	43,93205	AppServerRequest	AppServerRequest1
7244	REGULAR	43,93205	132598,83834	0,00590	132642,77629	AppServerResponse	AppServerResponse1
7245	REGULAR	7,30261	36,62944	0,03348	43,96553	AppServerRequest	AppServerRequest1
7245	REGULAR	43,96553	132635,44020	0,03695	132679,44268	AppServerResponse	AppServerResponse1
7246	SIMPLES	7,30556	36,65997	0,00225	43,96777	AppServerRequest	AppServerRequest1
7246	SIMPLES	43,96777	132672,13487	0,00384	132716,10649	AppServerResponse	AppServerResponse1
7247	REGULAR	7,30570	36,66208	0,01179	43,97957	AppServerRequest	AppServerRequest1
7247	REGULAR	43,97957	132708,78900	0,02630	132752,79487	AppServerResponse	AppServerResponse1
7248	COMPLEXA	7,30614	36,67342	0,00198	43,98155	AppServerRequest	AppServerRequest1
7248	COMPLEXA	43,98155	132745,48674	0,00433	132789,47262	AppServerResponse	AppServerResponse1
7249	REGULAR	7,30624	36,67531	0,00004	43,98159	AppServerRequest	AppServerRequest1
7249	REGULAR	43,98159	132782,16633	0,01464	132826,16257	AppServerResponse	AppServerResponse1
7250	REGULAR	7,30717	36,67443	0,00037	43,98196	AppServerRequest	AppServerRequest1
7250	REGULAR	43,98196	132818,85503	0,00410	132862,84110	AppServerResponse	AppServerResponse1
7251	REGULAR	7,30819	36,67377	0,00727	43,98923	AppServerRequest	AppServerRequest1
7251	REGULAR	43,98923	132855,52564	0,01892	132899,53378	AppServerResponse	AppServerResponse1
7252	REGULAR	7,31069	36,67854	0,02276	44,01199	AppServerRequest	AppServerRequest1
7252	REGULAR	44,01199	132892,20033	0,03534	132936,24766	AppServerResponse	AppServerResponse1
7253	COMPLEXA	7,31131	36,70068	0,00317	44,01516	AppServerRequest	AppServerRequest1
7253	COMPLEXA	44,01516	132928,93319	0,00542	132972,95376	AppServerResponse	AppServerResponse1
7254	REGULAR	7,31242	36,70274	0,01072	44,02588	AppServerRequest	AppServerRequest1
7254	REGULAR	44,02588	132965,63062	0,01295	133009,66946	AppServerResponse	AppServerResponse1
7255	REGULAR	7,31465	36,71123	0,00030	44,02619	AppServerRequest	AppServerRequest1
7255	REGULAR	44,02619	133002,35450	0,00195	133046,38264	AppServerResponse	AppServerResponse1
7256	SIMPLES	7,31666	36,70953	0,00271	44,02890	AppServerRequest	AppServerRequest1
7256	SIMPLES	44,02890	133039,06327	0,00284	133083,09501	AppServerResponse	AppServerResponse1
7257	REGULAR	7,31765	36,71125	0,00206	44,03096	AppServerRequest	AppServerRequest1
7257	REGULAR	44,03096	133075,77529	0,00671	133119,81296	AppServerResponse	AppServerResponse1
7258	SIMPLES	7,31785	36,71311	0,00116	44,03212	AppServerRequest	AppServerRequest1
7258	SIMPLES	44,03212	133112,49395	0,00164	133156,52771	AppServerResponse	AppServerResponse1
7259	REGULAR	7,31870	36,71342	0,00344	44,03556	AppServerRequest	AppServerRequest1
7259	REGULAR	44,03556	133149,20557	0,01474	133193,25586	AppServerResponse	AppServerResponse1
7260	REGULAR	7,32222	36,71334	0,00695	44,04251	AppServerRequest	AppServerRequest1
7260	REGULAR	44,04251	133185,92669	0,00785	133229,97705	AppServerResponse	AppServerResponse1
7261	COMPLEXA	7,32264	36,71987	0,00719	44,04970	AppServerRequest	AppServerRequest1
7261	COMPLEXA	44,04970	133222,64722	0,00754	133266,70447	AppServerResponse	AppServerResponse1
7262	COMPLEXA	7,32427	36,72543	0,00294	44,05264	AppServerRequest	AppServerRequest1
7262	COMPLEXA	44,05264	133259,37726	0,00540	133303,43530	AppServerResponse	AppServerResponse1
7263	REGULAR	7,32484	36,72781	0,00413	44,05677	AppServerRequest	AppServerRequest1
7263	REGULAR	44,05677	133296,10633	0,01279	133340,17590	AppServerResponse	AppServerResponse1
7264	SIMPLES	7,32572	36,73106	0,00577	44,06254	AppServerRequest	AppServerRequest1
7264	SIMPLES	44,06254	133332,84441	0,00626	133376,91322	AppServerResponse	AppServerResponse1
7265	REGULAR	7,32649	36,73605	0,00091	44,06345	AppServerRequest	AppServerRequest1
7265	REGULAR	44,06345	133369,58582	0,03239	133413,68166	AppServerResponse	AppServerResponse1
7266	REGULAR	7,32830	36,73515	0,00188	44,06533	AppServerRequest	AppServerRequest1
7266	REGULAR	44,06533	133406,35148	0,00344	133450,42025	AppServerResponse	AppServerResponse1
7267	COMPLEXA	7,32914	36,73619	0,00222	44,06755	AppServerRequest	AppServerRequest1
7267	COMPLEXA	44,06755	133443,08889	0,02317	133487,17961	AppServerResponse	AppServerResponse1
7268	COMPLEXA	7,33009	36,73745	0,00428	44,07183	AppServerRequest	AppServerRequest1
7268	COMPLEXA	44,07183	133479,84524	0,01100	133523,92806	AppServerResponse	AppServerResponse1
7269	REGULAR	7,33130	36,74053	0,00535	44,07717	AppServerRequest	AppServerRequest1
7269	REGULAR	44,07717	133516,59142	0,01822	133560,68681	AppServerResponse	AppServerResponse1
7270	REGULAR	7,33363	36,74354	0,00294	44,08011	AppServerRequest	AppServerRequest1
7270	REGULAR	44,08011	133553,35024	0,00413	133597,43449	AppServerResponse	AppServerResponse1
7271	COMPLEXA	7,33426	36,74585	0,00250	44,08261	AppServerRequest	AppServerRequest1
7271	COMPLEXA	44,08261	133590,09772	0,00294	133634,18327	AppServerResponse	AppServerResponse1
7272	REGULAR	7,33440	36,74821	0,00059	44,08320	AppServerRequest	AppServerRequest1
7272	REGULAR	44,08320	133626,84828	0,03301	133670,96449	AppServerResponse	AppServerResponse1
7273	REGULAR	7,33482	36,74839	0,00515	44,08835	AppServerRequest	AppServerRequest1
7273	REGULAR	44,08835	133663,62452	0,01510	133707,72798	AppServerResponse	AppServerResponse1
7274	REGULAR	7,33500	36,75336	0,00916	44,09751	AppServerRequest	AppServerRequest1
7274	REGULAR	44,09751	133700,38382	0,02214	133744,50348	AppServerResponse	AppServerResponse1
7275	REGULAR	7,33501	36,76250	0,01153	44,10904	AppServerRequest	AppServerRequest1
7275	REGULAR	44,10904	133737,15694	0,01411	133781,28009	AppServerResponse	AppServerResponse1
7276	COMPLEXA	7,33561	36,77343	0,00452	44,11356	AppServerRequest	AppServerRequest1
7276	COMPLEXA	44,11356	133773,93996	0,01517	133818,06869	AppServerResponse	AppServerResponse1
7277	SIMPLES	7,33583	36,77773	0,00153	44,11509	AppServerRequest	AppServerRequest1
7277	SIMPLES	44,11509	133810,73133	0,00204	133854,84846	AppServerResponse	AppServerResponse1
7278	REGULAR	7,33764	36,77745	0,00023	44,11533	AppServerRequest	AppServerRequest1
7278	REGULAR	44,11533	133847,51059	0,00843	133891,63435	AppServerResponse	AppServerResponse1
7279	REGULAR	7,33943	36,77589	0,00792	44,12324	AppServerRequest	AppServerRequest1
7279	REGULAR	44,12324	133884,28700	0,02801	133928,43825	AppServerResponse	AppServerResponse1
7280	SIMPLES	7,34164	36,78160	0,00348	44,12673	AppServerRequest	AppServerRequest1
7280	SIMPLES	44,12673	133921,09312	0,00809	133965,22794	AppServerResponse	AppServerResponse1
7281	REGULAR	7,34211	36,78462	0,00653	44,13325	AppServerRequest	AppServerRequest1
7281	REGULAR	44,13325	133957,87931	0,00724	134002,01980	AppServerResponse	AppServerResponse1
7282	REGULAR	7,34281	36,79045	0,01574	44,14900	AppServerRequest	AppServerRequest1
7282	REGULAR	44,14900	133994,66125	0,02179	134038,83203	AppServerResponse	AppServerResponse1
7283	REGULAR	7,34366	36,80534	0,00343	44,15243	AppServerRequest	AppServerRequest1
7283	REGULAR	44,15243	134031,48494	0,00396	134075,64133	AppServerResponse	AppServerResponse1
7284	REGULAR	7,34396	36,80847	0,01667	44,16910	AppServerRequest	AppServerRequest1
7284	REGULAR	44,16910	134068,28070	0,03372	134112,48351	AppServerResponse	AppServerResponse1
7285	SIMPLES	7,34473	36,82437	0,00078	44,16987	AppServerRequest	AppServerRequest1
7285	SIMPLES	44,16987	134105,13801	0,00152	134149,30941	AppServerResponse	AppServerResponse1
7286	COMPLEXA	7,34558	36,82429	0,00251	44,17238	AppServerRequest	AppServerRequest1
7286	COMPLEXA	44,17238	134141,96132	0,00349	134186,13719	AppServerResponse	AppServerResponse1
7287	REGULAR	7,34726	36,82512	0,00229	44,17468	AppServerRequest	AppServerRequest1
7287	REGULAR	44,17468	134178,78764	0,00488	134222,96719	AppServerResponse	AppServerResponse1
7288	REGULAR	7,35234	36,82234	0,00558	44,18025	AppServerRequest	AppServerRequest1
7288	REGULAR	44,18025	134215,60928	0,01948	134259,80902	AppServerResponse	AppServerResponse1
7289	SIMPLES	7,35251	36,82774	0,00049	44,18074	AppServerRequest	AppServerRequest1
7289	SIMPLES	44,18074	134252,45602	0,00600	134296,64275	AppServerResponse	AppServerResponse1
7290	SIMPLES	7,35531	36,82543	0,00209	44,18283	AppServerRequest	AppServerRequest1
7290	SIMPLES	44,18283	134289,28535	0,00329	134333,47147	AppServerResponse	AppServerResponse1
7291	REGULAR	7,35755	36,82529	0,02069	44,20352	AppServerRequest	AppServerRequest1
7291	REGULAR	44,20352	134326,09324	0,03420	134370,33096	AppServerResponse	AppServerResponse1
7292	REGULAR	7,35804	36,84548	0,01509	44,21861	AppServerRequest	AppServerRequest1
7292	REGULAR	44,21861	134362,95782	0,03512	134407,21156	AppServerResponse	AppServerResponse1
7293	SIMPLES	7,35862	36,85999	0,00088	44,21950	AppServerRequest	AppServerRequest1
7293	SIMPLES	44,21950	134399,85205	0,00107	134444,07262	AppServerResponse	AppServerResponse1
7294	REGULAR	7,35897	36,86053	0,01836	44,23786	AppServerRequest	AppServerRequest1
7294	REGULAR	44,23786	134436,69529	0,02091	134480,95406	AppServerResponse	AppServerResponse1
7295	REGULAR	7,36115	36,87671	0,00065	44,23850	AppServerRequest	AppServerRequest1
7295	REGULAR	44,23850	134473,59226	0,00556	134517,83633	AppServerResponse	AppServerResponse1
7296	REGULAR	7,36125	36,87725	0,01524	44,25374	AppServerRequest	AppServerRequest1
7296	REGULAR	44,25374	134510,45984	0,01627	134554,72986	AppServerResponse	AppServerResponse1
7297	COMPLEXA	7,36226	36,89148	0,00104	44,25478	AppServerRequest	AppServerRequest1
7297	COMPLEXA	44,25478	134547,36656	0,00132	134591,62265	AppServerResponse	AppServerResponse1
7298	SIMPLES	7,36264	36,89214	0,00371	44,25849	AppServerRequest	AppServerRequest1
7298	SIMPLES	44,25849	134584,25631	0,01016	134628,52496	AppServerResponse	AppServerResponse1
7299	REGULAR	7,36294	36,89555	0,01148	44,26997	AppServerRequest	AppServerRequest1
7299	REGULAR	44,26997	134621,15053	0,01702	134665,43753	AppServerResponse	AppServerResponse1
7300	REGULAR	7,36574	36,90423	0,00194	44,27191	AppServerRequest	AppServerRequest1
7300	REGULAR	44,27191	134658,06985	0,01690	134702,35867	AppServerResponse	AppServerResponse1
7301	SIMPLES	7,36683	36,90509	0,00209	44,27400	AppServerRequest	AppServerRequest1
7301	SIMPLES	44,27400	134694,98976	0,00216	134739,26592	AppServerResponse	AppServerResponse1
7302	SIMPLES	7,36698	36,90702	0,00087	44,27487	AppServerRequest	AppServerRequest1
7302	SIMPLES	44,27487	134731,89806	0,00371	134776,17664	AppServerResponse	AppServerResponse1
7303	REGULAR	7,36707	36,90780	0,00519	44,28006	AppServerRequest	AppServerRequest1
7303	REGULAR	44,28006	134768,80437	0,00659	134813,09102	AppServerResponse	AppServerResponse1
7304	COMPLEXA	7,36791	36,91215	0,00093	44,28100	AppServerRequest	AppServerRequest1
7304	COMPLEXA	44,28100	134805,72218	0,00452	134850,00769	AppServerResponse	AppServerResponse1
7305	REGULAR	7,36830	36,91270	0,02343	44,30443	AppServerRequest	AppServerRequest1
7305	REGULAR	44,30443	134842,61597	0,04995	134886,97034	AppServerResponse	AppServerResponse1
7306	COMPLEXA	7,36843	36,93599	0,00091	44,30533	AppServerRequest	AppServerRequest1
7306	COMPLEXA	44,30533	134879,60099	0,00880	134923,91513	AppServerResponse	AppServerResponse1
7307	REGULAR	7,36886	36,93647	0,01977	44,32511	AppServerRequest	AppServerRequest1
7307	REGULAR	44,32511	134916,52650	0,02519	134960,87680	AppServerResponse	AppServerResponse1
7308	REGULAR	7,37132	36,95379	0,00014	44,32525	AppServerRequest	AppServerRequest1
7308	REGULAR	44,32525	134953,50533	0,00607	134997,83665	AppServerResponse	AppServerResponse1
7309	REGULAR	7,37164	36,95361	0,00826	44,33351	AppServerRequest	AppServerRequest1
7309	REGULAR	44,33351	134990,45674	0,01658	135034,80684	AppServerResponse	AppServerResponse1
7310	REGULAR	7,37193	36,96158	0,00199	44,33550	AppServerRequest	AppServerRequest1
7310	REGULAR	44,33550	135027,43292	0,00891	135071,77734	AppServerResponse	AppServerResponse1
7311	REGULAR	7,37356	36,96194	0,00667	44,34217	AppServerRequest	AppServerRequest1
7311	REGULAR	44,34217	135064,39711	0,01492	135108,75420	AppServerResponse	AppServerResponse1
7312	REGULAR	7,37418	36,96799	0,00168	44,34385	AppServerRequest	AppServerRequest1
7312	REGULAR	44,34385	135101,37835	0,00561	135145,72781	AppServerResponse	AppServerResponse1
7313	SIMPLES	7,37459	36,96926	0,00009	44,34394	AppServerRequest	AppServerRequest1
7313	SIMPLES	44,34394	135138,35313	0,00243	135182,69950	AppServerResponse	AppServerResponse1
7314	SIMPLES	7,37517	36,96877	0,00187	44,34581	AppServerRequest	AppServerRequest1
7314	SIMPLES	44,34581	135175,32245	0,00349	135219,67175	AppServerResponse	AppServerResponse1
7315	SIMPLES	7,37790	36,96791	0,00265	44,34846	AppServerRequest	AppServerRequest1
7315	SIMPLES	44,34846	135212,29120	0,00319	135256,64285	AppServerResponse	AppServerResponse1
7316	REGULAR	7,37791	36,97055	0,01373	44,36219	AppServerRequest	AppServerRequest1
7316	REGULAR	44,36219	135249,25121	0,01843	135293,63183	AppServerResponse	AppServerResponse1
7317	SIMPLES	7,37792	36,98427	0,00377	44,36596	AppServerRequest	AppServerRequest1
7317	SIMPLES	44,36596	135286,25014	0,00448	135330,62058	AppServerResponse	AppServerResponse1
7318	SIMPLES	7,37919	36,98677	0,00002	44,36599	AppServerRequest	AppServerRequest1
7318	SIMPLES	44,36599	135323,24137	0,00278	135367,61013	AppServerResponse	AppServerResponse1
7319	SIMPLES	7,38154	36,98444	0,00222	44,36821	AppServerRequest	AppServerRequest1
7319	SIMPLES	44,36821	135360,22637	0,00512	135404,59970	AppServerResponse	AppServerResponse1
7320	REGULAR	7,38208	36,98613	0,01320	44,38141	AppServerRequest	AppServerRequest1
7320	REGULAR	44,38141	135397,20442	0,01528	135441,60111	AppServerResponse	AppServerResponse1
7321	SIMPLES	7,38233	36,99908	0,00061	44,38202	AppServerRequest	AppServerRequest1
7321	SIMPLES	44,38202	135434,21817	0,00122	135478,60141	AppServerResponse	AppServerResponse1
7322	REGULAR	7,38365	36,99837	0,00296	44,38498	AppServerRequest	AppServerRequest1
7322	REGULAR	44,38498	135471,21480	0,00756	135515,60734	AppServerResponse	AppServerResponse1
7323	REGULAR	7,38491	37,00007	0,02312	44,40810	AppServerRequest	AppServerRequest1
7323	REGULAR	44,40810	135508,19931	0,02328	135552,63068	AppServerResponse	AppServerResponse1
7324	SIMPLES	7,38536	37,02273	0,00036	44,40846	AppServerRequest	AppServerRequest1
7324	SIMPLES	44,40846	135545,24496	0,00085	135589,65427	AppServerResponse	AppServerResponse1
7325	COMPLEXA	7,38805	37,02041	0,00291	44,41136	AppServerRequest	AppServerRequest1
7325	COMPLEXA	44,41136	135582,26332	0,00345	135626,67813	AppServerResponse	AppServerResponse1
7326	COMPLEXA	7,38806	37,02330	0,00301	44,41437	AppServerRequest	AppServerRequest1
7326	COMPLEXA	44,41437	135619,28706	0,00682	135663,70825	AppServerResponse	AppServerResponse1
7327	REGULAR	7,38807	37,02630	0,00061	44,41498	AppServerRequest	AppServerRequest1
7327	REGULAR	44,41498	135656,31957	0,05638	135700,79092	AppServerResponse	AppServerResponse1
7328	SIMPLES	7,38809	37,02689	0,00063	44,41560	AppServerRequest	AppServerRequest1
7328	SIMPLES	44,41560	135693,40221	0,00076	135737,81857	AppServerResponse	AppServerResponse1
7329	REGULAR	7,38978	37,02582	0,00496	44,42056	AppServerRequest	AppServerRequest1
7329	REGULAR	44,42056	135730,42383	0,02898	135774,87337	AppServerResponse	AppServerResponse1
7330	REGULAR	7,38991	37,03065	0,00865	44,42921	AppServerRequest	AppServerRequest1
7330	REGULAR	44,42921	135767,47481	0,01683	135811,92085	AppServerResponse	AppServerResponse1
7331	REGULAR	7,39182	37,03739	0,00001	44,42922	AppServerRequest	AppServerRequest1
7331	REGULAR	44,42922	135804,52901	0,02077	135848,97900	AppServerResponse	AppServerResponse1
7332	REGULAR	7,39500	37,03422	0,00195	44,43118	AppServerRequest	AppServerRequest1
7332	REGULAR	44,43118	135841,58205	0,00652	135886,01974	AppServerResponse	AppServerResponse1
7333	REGULAR	7,39504	37,03614	0,01749	44,44866	AppServerRequest	AppServerRequest1
7333	REGULAR	44,44866	135878,60722	0,01815	135923,07404	AppServerResponse	AppServerResponse1
7334	COMPLEXA	7,39768	37,05098	0,00417	44,45283	AppServerRequest	AppServerRequest1
7334	COMPLEXA	44,45283	135915,67218	0,01044	135960,13546	AppServerResponse	AppServerResponse1
7335	REGULAR	7,39809	37,05474	0,00222	44,45505	AppServerRequest	AppServerRequest1
7335	REGULAR	44,45505	135952,73515	0,01897	135997,20917	AppServerResponse	AppServerResponse1
7336	COMPLEXA	7,39906	37,05599	0,00044	44,45548	AppServerRequest	AppServerRequest1
7336	COMPLEXA	44,45548	135989,80967	0,00307	136034,26822	AppServerResponse	AppServerResponse1
7337	REGULAR	7,39925	37,05624	0,00078	44,45626	AppServerRequest	AppServerRequest1
7337	REGULAR	44,45626	136026,86820	0,00150	136071,32596	AppServerResponse	AppServerResponse1
7338	REGULAR	7,39954	37,05673	0,00655	44,46281	AppServerRequest	AppServerRequest1
7338	REGULAR	44,46281	136063,91987	0,01175	136108,39444	AppServerResponse	AppServerResponse1
7339	REGULAR	7,39962	37,06319	0,01381	44,47662	AppServerRequest	AppServerRequest1
7339	REGULAR	44,47662	136100,98101	0,02557	136145,48321	AppServerResponse	AppServerResponse1
7340	SIMPLES	7,40028	37,07634	0,00282	44,47944	AppServerRequest	AppServerRequest1
7340	SIMPLES	44,47944	136138,08011	0,00335	136182,56290	AppServerResponse	AppServerResponse1
7341	SIMPLES	7,40086	37,07858	0,00264	44,48208	AppServerRequest	AppServerRequest1
7341	SIMPLES	44,48208	136175,15940	0,00302	136219,64450	AppServerResponse	AppServerResponse1
7342	REGULAR	7,40130	37,08078	0,00230	44,48438	AppServerRequest	AppServerRequest1
7342	REGULAR	44,48438	136212,24090	0,01422	136256,73949	AppServerResponse	AppServerResponse1
7343	SIMPLES	7,40221	37,08217	0,00085	44,48523	AppServerRequest	AppServerRequest1
7343	SIMPLES	44,48523	136249,33644	0,00207	136293,82374	AppServerResponse	AppServerResponse1
7344	REGULAR	7,40474	37,08049	0,01035	44,49558	AppServerRequest	AppServerRequest1
7344	REGULAR	44,49558	136286,40864	0,01147	136330,91570	AppServerResponse	AppServerResponse1
7345	REGULAR	7,40503	37,09055	0,00189	44,49747	AppServerRequest	AppServerRequest1
7345	REGULAR	44,49747	136323,50877	0,01937	136368,02561	AppServerResponse	AppServerResponse1
7346	REGULAR	7,40506	37,09241	0,01531	44,51278	AppServerRequest	AppServerRequest1
7346	REGULAR	44,51278	136360,60524	0,01906	136405,13708	AppServerResponse	AppServerResponse1
7347	REGULAR	7,40547	37,10731	0,00879	44,52157	AppServerRequest	AppServerRequest1
7347	REGULAR	44,52157	136397,72282	0,01870	136442,26310	AppServerResponse	AppServerResponse1
7348	REGULAR	7,40842	37,11315	0,00047	44,52204	AppServerRequest	AppServerRequest1
7348	REGULAR	44,52204	136434,85420	0,03044	136479,40668	AppServerResponse	AppServerResponse1
7349	COMPLEXA	7,40875	37,11329	0,00164	44,52368	AppServerRequest	AppServerRequest1
7349	COMPLEXA	44,52368	136471,99629	0,00415	136516,52411	AppServerResponse	AppServerResponse1
7350	REGULAR	7,41104	37,11264	0,00189	44,52557	AppServerRequest	AppServerRequest1
7350	REGULAR	44,52557	136509,11118	0,01166	136553,64841	AppServerResponse	AppServerResponse1
7351	COMPLEXA	7,41193	37,11364	0,00394	44,52951	AppServerRequest	AppServerRequest1
7351	COMPLEXA	44,52951	136546,23255	0,00460	136590,76665	AppServerResponse	AppServerResponse1
7352	REGULAR	7,41276	37,11675	0,00597	44,53547	AppServerRequest	AppServerRequest1
7352	REGULAR	44,53547	136583,34793	0,01802	136627,90142	AppServerResponse	AppServerResponse1
7353	REGULAR	7,41390	37,12157	0,00326	44,53874	AppServerRequest	AppServerRequest1
7353	REGULAR	44,53874	136620,48425	0,01762	136665,04061	AppServerResponse	AppServerResponse1
7354	SIMPLES	7,41425	37,12449	0,00104	44,53978	AppServerRequest	AppServerRequest1
7354	SIMPLES	44,53978	136657,62533	0,00191	136702,16701	AppServerResponse	AppServerResponse1
7355	COMPLEXA	7,41442	37,12535	0,00005	44,53982	AppServerRequest	AppServerRequest1
7355	COMPLEXA	44,53982	136694,75254	0,00302	136739,29539	AppServerResponse	AppServerResponse1
7356	REGULAR	7,41510	37,12472	0,00332	44,54314	AppServerRequest	AppServerRequest1
7356	REGULAR	44,54314	136731,87697	0,00780	136776,42790	AppServerResponse	AppServerResponse1
7357	REGULAR	7,41732	37,12582	0,02607	44,56921	AppServerRequest	AppServerRequest1
7357	REGULAR	44,56921	136768,98452	0,04043	136813,59416	AppServerResponse	AppServerResponse1
7358	COMPLEXA	7,41792	37,15129	0,00061	44,56982	AppServerRequest	AppServerRequest1
7358	COMPLEXA	44,56982	136806,17563	0,00089	136850,74634	AppServerResponse	AppServerResponse1
